,program,start_time,start_dt_object,end_time,end_dt_object,play_time,artist,artist_url,track,album,album_url,label,label_url,type
0,The Smoking Lounge,Wed Jan 23 2019 3:00am,2019-01-23 03:00:00,Wed Jan 23 2019 5:00am,2019-01-23 05:00:00,3:03am,Gong,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=a&dbid=8236#here,“The Pot Head Pixies”,"Flying Teapot - Radio Gnome Invisible, Pt. 1",https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=d&dbid=73552#here,(Charly Records 1972),https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=l&dbid=618#here,R 
0,The Smoking Lounge,Wed Jan 23 2019 3:00am,2019-01-23 03:00:00,Wed Jan 23 2019 5:00am,2019-01-23 05:00:00,3:09am,Mike Dillon & The Mallet Men,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=a&dbid=156409#here,“Big Ass Fish”,Bonobo Bonobo,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=d&dbid=444430#here,(The Royal Potato Family www.royalpotatofamily.com 2018),https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=l&dbid=8667#here,N R 
0,The Smoking Lounge,Wed Jan 23 2019 3:00am,2019-01-23 03:00:00,Wed Jan 23 2019 5:00am,2019-01-23 05:00:00,3:11am,Mike Dillon & The Mallet Men,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=a&dbid=156409#here,“Air B n B in Arabi”,Bonobo Bonobo,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=d&dbid=444430#here,(The Royal Potato Family www.royalpotatofamily.com 2018),https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=l&dbid=8667#here,N R 
0,Bittersweet Melody,Wed Jan 23 2019 5:00am,2019-01-23 05:00:00,Wed Jan 23 2019 7:00am,2019-01-23 07:00:00,5:03am,Songs: Ohia,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=a&dbid=21016#here,“Nervous Bride”,The Lioness (Deluxe Edition),https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=d&dbid=436987#here,(Secretly Canadian 2018),https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=l&dbid=462#here,N 
0,Bittersweet Melody,Wed Jan 23 2019 5:00am,2019-01-23 05:00:00,Wed Jan 23 2019 7:00am,2019-01-23 07:00:00,5:06am,Mt. Joy,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=a&dbid=120239#here,“Astrovan”,Mt. Joy,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=d&dbid=395528#here,"(Dualtone Music Group, Inc. 2018)",https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=l&dbid=2843#here,N 
0,Bittersweet Melody,Wed Jan 23 2019 5:00am,2019-01-23 05:00:00,Wed Jan 23 2019 7:00am,2019-01-23 07:00:00,5:09am,The Shilohs,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=a&dbid=63831#here,“ordinary people”,The Shilohs,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=d&dbid=160073#here,(Light Organ Records 2014),https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=l&dbid=16335#here,
0,Bittersweet Melody,Wed Jan 16 2019 5:00am,2019-01-16 05:00:00,Wed Jan 16 2019 7:00am,2019-01-16 07:00:00,5:03am,Jordie Lane,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=a&dbid=155346#here,“Better Not Go Outside”,GLASSELLLAND,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=d&dbid=441054#here,(Blood Thinner Records 2018),https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=l&dbid=83322#here,N 
0,Bittersweet Melody,Wed Jan 16 2019 5:00am,2019-01-16 05:00:00,Wed Jan 16 2019 7:00am,2019-01-16 07:00:00,5:07am,Rodney Crowell,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=a&dbid=3005#here,“Why Don't We Talk About It”,The Houston Kid,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=d&dbid=34575#here,(Sugar Hill Records 2001),https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=l&dbid=117#here,
0,Bittersweet Melody,Wed Jan 16 2019 5:00am,2019-01-16 05:00:00,Wed Jan 16 2019 7:00am,2019-01-16 07:00:00,5:11am,Steve Forbert,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=a&dbid=6009#here,“I Ain't Got Time”,The Magic Tree,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=d&dbid=417390#here,(Blue Rose Music www.bluerosemusic.com 2018),https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=l&dbid=70488#here,N 
0,Feel Like Going Home,Wed Jan 23 2019 7:00am,2019-01-23 07:00:00,Wed Jan 23 2019 10:00am,2019-01-23 10:00:00,7:01am,Dusty Springfield,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=a&dbid=4130#here,“Son Of A Preacher Man”,Dusty In Memphis,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=d&dbid=9314#here,(Atlantic 1968),https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=l&dbid=183#here,
0,Feel Like Going Home,Wed Jan 23 2019 7:00am,2019-01-23 07:00:00,Wed Jan 23 2019 10:00am,2019-01-23 10:00:00,7:03am,Tom Petty,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=a&dbid=9447#here,“Accused Of Love”,An American Treasure [Disc 2],https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=d&dbid=446698#here,(2018),,
0,Feel Like Going Home,Wed Jan 23 2019 7:00am,2019-01-23 07:00:00,Wed Jan 23 2019 10:00am,2019-01-23 10:00:00,7:06am,Magnolia Electric Co,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=a&dbid=70575#here,“O! Grace”,Josephine,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=d&dbid=180297#here,(Secretly Canadian 2009),https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=l&dbid=462#here,
0,Steam-Powered Radio,Wed Jan 23 2019 10:00am,2019-01-23 10:00:00,Wed Jan 23 2019 12:00pm,2019-01-23 12:00:00,10:02am,Lula Wiles,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=a&dbid=148293#here,“Love Gone Wrong”,What Will We Do,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=d&dbid=446055#here,(Smithsonian Folkways Recordings www.folkways.si.edu 2019),https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=l&dbid=119#here,
0,Steam-Powered Radio,Wed Jan 23 2019 10:00am,2019-01-23 10:00:00,Wed Jan 23 2019 12:00pm,2019-01-23 12:00:00,10:07am,The Sweetback Sisters,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=a&dbid=43487#here,“The Heart of My Mind”,Looking For A Fight,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=d&dbid=106182#here,(Signature Sounds 2011),https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=l&dbid=930#here,
0,Steam-Powered Radio,Wed Jan 23 2019 10:00am,2019-01-23 10:00:00,Wed Jan 23 2019 12:00pm,2019-01-23 12:00:00,10:11am,Steam Machine,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=a&dbid=151424#here,“Hard to Love”,Steam Machine,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=d&dbid=430523#here,(Steam Machine www.steammachinemusic.com 2018),https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=l&dbid=81569#here,
0,Steam-Powered Radio,Wed Jan 16 2019 10:00am,2019-01-16 10:00:00,Wed Jan 16 2019 12:00pm,2019-01-16 12:00:00,10:01am,Bradford Lee Folk and the Bluegrass Playboys,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=a&dbid=136231#here,“Never Looking Back”,Somewhere Far Away,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=d&dbid=385888#here,(Bradford Lee Folk 2014),https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=l&dbid=32123#here,
0,Steam-Powered Radio,Wed Jan 16 2019 10:00am,2019-01-16 10:00:00,Wed Jan 16 2019 12:00pm,2019-01-16 12:00:00,10:05am,Willi Carlisle,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=a&dbid=138635#here,“Stone County”,Too Nice to Mean Much,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=d&dbid=393419#here,(2016),,
0,Steam-Powered Radio,Wed Jan 16 2019 10:00am,2019-01-16 10:00:00,Wed Jan 16 2019 12:00pm,2019-01-16 12:00:00,10:08am,Mike Seeger,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=a&dbid=9220#here,“Weary Lonesome Blues”,Early Southern Guitar Styles,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=d&dbid=231058#here,(Smithsonian Folkways Recordings www.folkways.si.edu 2007),https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=l&dbid=119#here,
0,Uncontrollable Urge,Wed Jan 23 2019 12:00pm,2019-01-23 12:00:00,Wed Jan 23 2019 2:00pm,2019-01-23 14:00:00,12:01pm,Buzzcocks,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=a&dbid=1497#here,“Autonomy”,Singles Going Steady,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=d&dbid=1756#here,(I.R.S. Records 1979),https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=l&dbid=28264#here,
0,Uncontrollable Urge,Wed Jan 23 2019 12:00pm,2019-01-23 12:00:00,Wed Jan 23 2019 2:00pm,2019-01-23 14:00:00,12:04pm,The Undertones,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=a&dbid=3793#here,“Male Model”,The Undertones,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=d&dbid=19630#here,(Salvo 1979),https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=l&dbid=4985#here,
0,Uncontrollable Urge,Wed Jan 23 2019 12:00pm,2019-01-23 12:00:00,Wed Jan 23 2019 2:00pm,2019-01-23 14:00:00,12:06pm,Link Wray & His Ray Men,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=a&dbid=21538#here,“Rumble”,Rumble! The Best Of Link Wray,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=d&dbid=163636#here,(Rhino 1993),https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=l&dbid=124#here,
0,Hip City,Wed Jan 16 2019 2:00pm,2019-01-16 14:00:00,Wed Jan 16 2019 4:00pm,2019-01-16 16:00:00,2:03pm,Cotonete,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=a&dbid=152007#here,“Fried Grease”,Super-vilains,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=d&dbid=445696#here,(BBQ 2019),https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=l&dbid=84169#here,N 
0,Hip City,Wed Jan 16 2019 2:00pm,2019-01-16 14:00:00,Wed Jan 16 2019 4:00pm,2019-01-16 16:00:00,2:11pm,The Souljazz Orchestra,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=a&dbid=44452#here,“it's Gonna Rain”,Resistance,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=d&dbid=226395#here,(Strut 2015),https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=l&dbid=1206#here,
0,Hip City,Wed Jan 16 2019 2:00pm,2019-01-16 14:00:00,Wed Jan 16 2019 4:00pm,2019-01-16 16:00:00,2:17pm,The Public Opinion Afro Orchestra,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=a&dbid=152315#here,“medicine”,Naming & blaming,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=d&dbid=432983#here,(HopeStreet Recordings 2018),https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=l&dbid=20986#here,N 
0,Hip City,Wed Jan 9 2019 2:00pm,2019-01-09 14:00:00,Wed Jan 9 2019 4:00pm,2019-01-09 16:00:00,1:58pm,Lance Ferguson,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=a&dbid=156421#here,“The Panther”,Lance Ferguson's Rare Groove Spectrum,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=d&dbid=444475#here,(Freestyle Records 2019),https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=l&dbid=1593#here,N 
0,Hip City,Wed Jan 9 2019 2:00pm,2019-01-09 14:00:00,Wed Jan 9 2019 4:00pm,2019-01-09 16:00:00,2:03pm,Jose James,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=a&dbid=12020#here,“Kissing My Love”,Lean on Me,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=d&dbid=427035#here,(Blue Note (BLU) www.bluenote.com 2018),https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=l&dbid=28591#here,
0,Hip City,Wed Jan 9 2019 2:00pm,2019-01-09 14:00:00,Wed Jan 9 2019 4:00pm,2019-01-09 16:00:00,2:08pm,Charles Bradley & The Menahan Street Band,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=a&dbid=105471#here,“slip away”,Black Velvet,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=d&dbid=436830#here,(Dunham www.daptone.com 2018),https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=l&dbid=14066#here,
0,The Big Bang!,Wed Jan 16 2019 4:00pm,2019-01-16 16:00:00,Wed Jan 16 2019 7:00pm,2019-01-16 19:00:00,4:01pm,The Bob Crewe Generation,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=a&dbid=27546#here,“Music to Watch Girls by”,Music To Watch Girls By,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=d&dbid=445711#here,(Dynovoice 1967),https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=l&dbid=17445#here,
0,The Big Bang!,Wed Jan 16 2019 4:00pm,2019-01-16 16:00:00,Wed Jan 16 2019 7:00pm,2019-01-16 19:00:00,4:05pm,The Monkees,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=a&dbid=2690#here,“(I'm Not Your) Steppin' Stone”,More of the Monkees,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=d&dbid=16180#here,(Colgems 1966),https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=l&dbid=3086#here,
0,The Big Bang!,Wed Jan 16 2019 4:00pm,2019-01-16 16:00:00,Wed Jan 16 2019 7:00pm,2019-01-16 19:00:00,4:07pm,Marvin Gaye & Kim Weston,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=a&dbid=16631#here,“It Takes Two”,Take Two,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=d&dbid=30041#here,(Tamla 1966),https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=l&dbid=858#here,
0,Juxtaposition,Tue Jan 15 2019 7:00pm,2019-01-15 19:00:00,Tue Jan 15 2019 9:00pm,2019-01-15 21:00:00,7:00pm,U2,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=a&dbid=3513#here,“MLK”,The Unforgettable Fire,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=d&dbid=32521#here,(Island),https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=l&dbid=138#here,
0,Juxtaposition,Tue Jan 15 2019 7:00pm,2019-01-15 19:00:00,Tue Jan 15 2019 9:00pm,2019-01-15 21:00:00,7:03pm,Richard Ashcroft,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=a&dbid=20722#here,“Surprised By the Joy”,Natural Rebel,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=d&dbid=437052#here,(BMG 2018),https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=l&dbid=145#here,N 
0,Juxtaposition,Tue Jan 15 2019 7:00pm,2019-01-15 19:00:00,Tue Jan 15 2019 9:00pm,2019-01-15 21:00:00,7:08pm,Echo & The Bunnymen,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=a&dbid=62964#here,“Seven Seas”,Ocean Rain,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=d&dbid=13826#here,(Sire/WB),https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=l&dbid=833#here,
0,Juxtaposition,Wed Jan 9 2019 7:00pm,2019-01-09 19:00:00,Wed Jan 9 2019 9:00pm,2019-01-09 21:00:00,7:00pm,The Bright Light Social Hour,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=a&dbid=73087#here,“Lie To Me”,Jude Vol 1,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=d&dbid=444436#here,(Modern Outsider 2019),https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=l&dbid=16143#here,N 
0,Juxtaposition,Wed Jan 9 2019 7:00pm,2019-01-09 19:00:00,Wed Jan 9 2019 9:00pm,2019-01-09 21:00:00,7:03pm,The Housemartins,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=a&dbid=13873#here,“I Smell Winter”,Now That's What I Call Quite Good,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=d&dbid=74651#here,(Go Discs!),https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=l&dbid=27900#here,
0,Juxtaposition,Wed Jan 9 2019 7:00pm,2019-01-09 19:00:00,Wed Jan 9 2019 9:00pm,2019-01-09 21:00:00,7:06pm,The Smiths,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=a&dbid=1017#here,“Hand in Glove”,Louder Than Bombs,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=d&dbid=1320#here,(Sire Records),https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=l&dbid=2575#here,
0,Turn Up to Turn Down,Wed Jan 16 2019 9:00pm,2019-01-16 21:00:00,Wed Jan 16 2019 11:00pm,2019-01-16 23:00:00,9:02pm,Asap Rocky,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=a&dbid=66868#here,“Tony Tone”,Testing,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=d&dbid=445812#here,(ASAP Worldwide/Polo Grounds/RCA 2018),https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=l&dbid=84180#here,
0,Turn Up to Turn Down,Wed Jan 16 2019 9:00pm,2019-01-16 21:00:00,Wed Jan 16 2019 11:00pm,2019-01-16 23:00:00,9:05pm,Action Bronson,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=a&dbid=48160#here,“White Bronco”,,,(Action Bronson Corp. / EMPIRE 2018),https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=l&dbid=83940#here,
0,Turn Up to Turn Down,Wed Jan 16 2019 9:00pm,2019-01-16 21:00:00,Wed Jan 16 2019 11:00pm,2019-01-16 23:00:00,9:08pm,Black Thought,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=a&dbid=32789#here,“Conception feat Reek Ruffin”,Streams of Thought Vol. 2,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=d&dbid=437077#here,(Human Re Sources 2018),https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=l&dbid=77257#here,
0,Beyon'Cray,Wed Jan 16 2019 11:00pm,2019-01-16 23:00:00,Wed Jan 16 2019 1:00am,2019-01-16 01:00:00,11:02pm,Arian,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=a&dbid=156907#here,“Your Love Makes Me a Winner”,Arian,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=d&dbid=445825#here,(Favorite),https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=l&dbid=76891#here,
0,Beyon'Cray,Wed Jan 16 2019 11:00pm,2019-01-16 23:00:00,Wed Jan 16 2019 1:00am,2019-01-16 01:00:00,11:07pm,The Pointer Sisters,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=a&dbid=1752#here,“Send Him Back”,After Hours: The Collection,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=d&dbid=445828#here,(Rhino),https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=l&dbid=124#here,
0,Beyon'Cray,Wed Jan 16 2019 11:00pm,2019-01-16 23:00:00,Wed Jan 16 2019 1:00am,2019-01-16 01:00:00,11:10pm,Art Of Tones,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=a&dbid=156910#here,“Where One Is”,Unbalanced,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=d&dbid=445831#here,(Local Talk),https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=l&dbid=84190#here,
0,Beyon'Cray,Wed Jan 9 2019 11:00pm,2019-01-09 23:00:00,Wed Jan 9 2019 1:00am,2019-01-09 01:00:00,11:02pm,Fauxe,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=a&dbid=156486#here,“Gaut”,Ikhlas,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=d&dbid=444621#here,(CHINABOT),https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=l&dbid=83946#here,
0,Beyon'Cray,Wed Jan 9 2019 11:00pm,2019-01-09 23:00:00,Wed Jan 9 2019 1:00am,2019-01-09 01:00:00,11:04pm,Chantal Curtis,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=a&dbid=156489#here,“Get Another Love”,Joey Negro and Sean P present the Best of Disco Spectrum,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=d&dbid=444624#here,(BBE),https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=l&dbid=1619#here,
0,Beyon'Cray,Wed Jan 9 2019 11:00pm,2019-01-09 23:00:00,Wed Jan 9 2019 1:00am,2019-01-09 01:00:00,11:11pm,Powerline,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=a&dbid=156492#here,“Double Journey”,Spaced Out: Original Disco Funk Grooves,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=d&dbid=444627#here,(Disorient),https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=l&dbid=9128#here,
0,Thursday Morning Show,Tue Jan 22 2019 1:00am,2019-01-22 01:00:00,Tue Jan 22 2019 3:00am,2019-01-22 03:00:00,1:00pm,Frank Ocean,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=a&dbid=21441#here,“Forrest gump”,Channel Orange,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=d&dbid=95041#here,(Def Jam 2012),https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=l&dbid=335#here,
0,Thursday Morning Show,Tue Jan 22 2019 1:00am,2019-01-22 01:00:00,Tue Jan 22 2019 3:00am,2019-01-22 03:00:00,1:03pm,Rosalia,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=a&dbid=152691#here,“QUE NO SALGA LA LUNA”,El Mal Querer,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=d&dbid=445654#here,(Sony Music Entertainment 2018),https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=l&dbid=3022#here,
0,Thursday Morning Show,Tue Jan 22 2019 1:00am,2019-01-22 01:00:00,Tue Jan 22 2019 3:00am,2019-01-22 03:00:00,1:07pm,Valee,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=a&dbid=152519#here,“Womp Womp”,Womp Womp single,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=d&dbid=433346#here,(G.O.O.D. Music/Def Jam Recordings 2018),https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=l&dbid=77615#here,
0,Sonic Space,Mon Jan 21 2019 7:00am,2019-01-21 07:00:00,Mon Jan 21 2019 10:00am,2019-01-21 10:00:00,6:59am,Queen,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=a&dbid=648#here,“It's Not Late (Alternate Version)”,News of the World (Deluxe Edition) [Remastered],https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=d&dbid=446376#here,(Virgin 2017),https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=l&dbid=268#here,N 
0,Sonic Space,Mon Jan 21 2019 7:00am,2019-01-21 07:00:00,Mon Jan 21 2019 10:00am,2019-01-21 10:00:00,7:05am,The Mooney Suzuki,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=a&dbid=17552#here,“First Comes Love”,Have Mercy,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=d&dbid=41771#here,(Elixia Records / Templar Label Group 2007),https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=l&dbid=11662#here,
0,Sonic Space,Mon Jan 21 2019 7:00am,2019-01-21 07:00:00,Mon Jan 21 2019 10:00am,2019-01-21 10:00:00,7:10am,Them Crooked Vultures,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=a&dbid=2608#here,“Hwy 1 (Live from Sydney)”,"Mind Eraser, No Chaser / Hwy 1",https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=d&dbid=45274#here,(DGC/Interscope 2010),https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=l&dbid=465#here,
0,Train of Thought,Thu Jan 17 2019 3:00am,2019-01-17 03:00:00,Thu Jan 17 2019 5:00am,2019-01-17 05:00:00,3:01am,Lou Reed,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=a&dbid=1760#here,“Perfect Day (demo)”,Transformer,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=d&dbid=9307#here,(BMG Heritage 2002),https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=l&dbid=2396#here,
0,Train of Thought,Thu Jan 17 2019 3:00am,2019-01-17 03:00:00,Thu Jan 17 2019 5:00am,2019-01-17 05:00:00,3:06am,Metric,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=a&dbid=243#here,“Now or Never Now”,Art of Doubt,https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=d&dbid=424623#here,(BMG 2018),https://spinitron.com/radio/playlist.php?station=kdhx&sv=l&dbdetail=l&dbid=145#here,
